term	gene
HALLMARK.PI3K.AKT.MTOR.SIGNALING	DUSP3
HALLMARK.PI3K.AKT.MTOR.SIGNALING	E2F1
HALLMARK.PI3K.AKT.MTOR.SIGNALING	ECSIT
HALLMARK.PI3K.AKT.MTOR.SIGNALING	EGFR
HALLMARK.PI3K.AKT.MTOR.SIGNALING	EIF4E
HALLMARK.PI3K.AKT.MTOR.SIGNALING	FASLG
HALLMARK.PI3K.AKT.MTOR.SIGNALING	FGF17
HALLMARK.PI3K.AKT.MTOR.SIGNALING	FGF22
HALLMARK.PI3K.AKT.MTOR.SIGNALING	FGF6
HALLMARK.PI3K.AKT.MTOR.SIGNALING	GNA14
HALLMARK.PI3K.AKT.MTOR.SIGNALING	GNGT1
HALLMARK.PI3K.AKT.MTOR.SIGNALING	GRB2
HALLMARK.PI3K.AKT.MTOR.SIGNALING	GRK2
HALLMARK.PI3K.AKT.MTOR.SIGNALING	GSK3B
HALLMARK.PI3K.AKT.MTOR.SIGNALING	HRAS
HALLMARK.PI3K.AKT.MTOR.SIGNALING	HRAS
HALLMARK.PI3K.AKT.MTOR.SIGNALING	HSP90B1
HALLMARK.PI3K.AKT.MTOR.SIGNALING	IL2RG
HALLMARK.PI3K.AKT.MTOR.SIGNALING	IL4
HALLMARK.PI3K.AKT.MTOR.SIGNALING	IRAK4
HALLMARK.PI3K.AKT.MTOR.SIGNALING	ITPR2
HALLMARK.PI3K.AKT.MTOR.SIGNALING	LCK
HALLMARK.PI3K.AKT.MTOR.SIGNALING	MAP2K3
HALLMARK.PI3K.AKT.MTOR.SIGNALING	MAP2K6
HALLMARK.PI3K.AKT.MTOR.SIGNALING	MAP3K7
HALLMARK.PI3K.AKT.MTOR.SIGNALING	MAPK1
HALLMARK.PI3K.AKT.MTOR.SIGNALING	MAPK10
HALLMARK.PI3K.AKT.MTOR.SIGNALING	MAPK8
HALLMARK.PI3K.AKT.MTOR.SIGNALING	MAPK9
HALLMARK.PI3K.AKT.MTOR.SIGNALING	MAPKAP1
HALLMARK.PI3K.AKT.MTOR.SIGNALING	MKNK1
HALLMARK.PI3K.AKT.MTOR.SIGNALING	MKNK2
HALLMARK.PI3K.AKT.MTOR.SIGNALING	MYD88
HALLMARK.PI3K.AKT.MTOR.SIGNALING	NCK1
HALLMARK.PI3K.AKT.MTOR.SIGNALING	NFKBIB
HALLMARK.PI3K.AKT.MTOR.SIGNALING	NFKBIB
HALLMARK.PI3K.AKT.MTOR.SIGNALING	NGF
HALLMARK.PI3K.AKT.MTOR.SIGNALING	NOD1
HALLMARK.PI3K.AKT.MTOR.SIGNALING	PAK4
HALLMARK.PI3K.AKT.MTOR.SIGNALING	PDK1
HALLMARK.PI3K.AKT.MTOR.SIGNALING	PFN1
HALLMARK.PI3K.AKT.MTOR.SIGNALING	PIK3R3
HALLMARK.PI3K.AKT.MTOR.SIGNALING	PIKFYVE
HALLMARK.PI3K.AKT.MTOR.SIGNALING	PIN1
HALLMARK.PI3K.AKT.MTOR.SIGNALING	PITX2
HALLMARK.PI3K.AKT.MTOR.SIGNALING	PLA2G12A
HALLMARK.PI3K.AKT.MTOR.SIGNALING	PLCB1
HALLMARK.PI3K.AKT.MTOR.SIGNALING	PLCG1
HALLMARK.PI3K.AKT.MTOR.SIGNALING	PPP1CA
HALLMARK.PI3K.AKT.MTOR.SIGNALING	PPP2R1B
HALLMARK.PI3K.AKT.MTOR.SIGNALING	PRKAA2
HALLMARK.PI3K.AKT.MTOR.SIGNALING	PRKAG1
HALLMARK.PI3K.AKT.MTOR.SIGNALING	PRKAR2A
HALLMARK.PI3K.AKT.MTOR.SIGNALING	PRKCB
HALLMARK.PI3K.AKT.MTOR.SIGNALING	PTEN
HALLMARK.PI3K.AKT.MTOR.SIGNALING	PTEN
HALLMARK.PI3K.AKT.MTOR.SIGNALING	PTPN11
HALLMARK.PI3K.AKT.MTOR.SIGNALING	RAC1
HALLMARK.PI3K.AKT.MTOR.SIGNALING	RAF1
HALLMARK.PI3K.AKT.MTOR.SIGNALING	RALB
HALLMARK.PI3K.AKT.MTOR.SIGNALING	RIPK1
HALLMARK.PI3K.AKT.MTOR.SIGNALING	RIT1
HALLMARK.PI3K.AKT.MTOR.SIGNALING	RPS6KA1
HALLMARK.PI3K.AKT.MTOR.SIGNALING	RPS6KA1
HALLMARK.PI3K.AKT.MTOR.SIGNALING	RPS6KA3
HALLMARK.PI3K.AKT.MTOR.SIGNALING	RPTOR
HALLMARK.PI3K.AKT.MTOR.SIGNALING	SFN
HALLMARK.PI3K.AKT.MTOR.SIGNALING	SLA
HALLMARK.PI3K.AKT.MTOR.SIGNALING	SLC2A1
HALLMARK.PI3K.AKT.MTOR.SIGNALING	SMAD2
HALLMARK.PI3K.AKT.MTOR.SIGNALING	SQSTM1
HALLMARK.PI3K.AKT.MTOR.SIGNALING	SQSTM1
HALLMARK.PI3K.AKT.MTOR.SIGNALING	STAT2
HALLMARK.PI3K.AKT.MTOR.SIGNALING	TBK1
HALLMARK.PI3K.AKT.MTOR.SIGNALING	THEM4
HALLMARK.PI3K.AKT.MTOR.SIGNALING	TIAM1
HALLMARK.PI3K.AKT.MTOR.SIGNALING	TNFRSF1A
HALLMARK.PI3K.AKT.MTOR.SIGNALING	TRAF2
HALLMARK.PI3K.AKT.MTOR.SIGNALING	TRIB3
HALLMARK.PI3K.AKT.MTOR.SIGNALING	TSC2
HALLMARK.PI3K.AKT.MTOR.SIGNALING	UBE2D3
HALLMARK.PI3K.AKT.MTOR.SIGNALING	UBE2N
HALLMARK.PI3K.AKT.MTOR.SIGNALING	VAV3
HALLMARK.PI3K.AKT.MTOR.SIGNALING	YWHAB
HALLMARK.PROTEIN.SECRETION	ABCA1
HALLMARK.PROTEIN.SECRETION	ADAM10
HALLMARK.PROTEIN.SECRETION	ANP32E
HALLMARK.PROTEIN.SECRETION	AP1G1
HALLMARK.PROTEIN.SECRETION	AP2B1
HALLMARK.PROTEIN.SECRETION	AP2M1
HALLMARK.PROTEIN.SECRETION	AP2S1
HALLMARK.PROTEIN.SECRETION	AP3B1
HALLMARK.PROTEIN.SECRETION	AP3S1
HALLMARK.PROTEIN.SECRETION	ARCN1
HALLMARK.PROTEIN.SECRETION	ARF1
HALLMARK.PROTEIN.SECRETION	ARFGAP3
HALLMARK.PROTEIN.SECRETION	ARFGEF1
HALLMARK.PROTEIN.SECRETION	ARFGEF2
HALLMARK.PROTEIN.SECRETION	ARFIP1
HALLMARK.PROTEIN.SECRETION	ATP1A1
HALLMARK.PROTEIN.SECRETION	ATP6V1B1
HALLMARK.PROTEIN.SECRETION	ATP6V1H
HALLMARK.PROTEIN.SECRETION	ATP7A
HALLMARK.PROTEIN.SECRETION	BET1
HALLMARK.PROTEIN.SECRETION	BNIP3
HALLMARK.PROTEIN.SECRETION	CAV2
HALLMARK.PROTEIN.SECRETION	CD63
HALLMARK.PROTEIN.SECRETION	CLCN3
HALLMARK.PROTEIN.SECRETION	CLN5
HALLMARK.PROTEIN.SECRETION	CLTA
HALLMARK.PROTEIN.SECRETION	CLTC
HALLMARK.PROTEIN.SECRETION	COG2
HALLMARK.PROTEIN.SECRETION	COPB1
HALLMARK.PROTEIN.SECRETION	COPB2
HALLMARK.PROTEIN.SECRETION	COPE
HALLMARK.PROTEIN.SECRETION	CTSC
HALLMARK.PROTEIN.SECRETION	DNM1L
HALLMARK.PROTEIN.SECRETION	DOP1A
HALLMARK.PROTEIN.SECRETION	DST
HALLMARK.PROTEIN.SECRETION	EGFR
HALLMARK.PROTEIN.SECRETION	ERGIC3
HALLMARK.PROTEIN.SECRETION	GALC
HALLMARK.PROTEIN.SECRETION	GBF1
HALLMARK.PROTEIN.SECRETION	GLA
HALLMARK.PROTEIN.SECRETION	GNAS
HALLMARK.PROTEIN.SECRETION	GOLGA4
HALLMARK.PROTEIN.SECRETION	GOSR2
HALLMARK.PROTEIN.SECRETION	ICA1
HALLMARK.PROTEIN.SECRETION	IGF2R
HALLMARK.PROTEIN.SECRETION	KIF1B
HALLMARK.PROTEIN.SECRETION	KRT18
HALLMARK.PROTEIN.SECRETION	LAMP2
HALLMARK.PROTEIN.SECRETION	LMAN1
HALLMARK.PROTEIN.SECRETION	M6PR
HALLMARK.PROTEIN.SECRETION	MAPK1
HALLMARK.PROTEIN.SECRETION	MON2
HALLMARK.PROTEIN.SECRETION	"NAPA"
HALLMARK.PROTEIN.SECRETION	"NAPG"
HALLMARK.PROTEIN.SECRETION	OCRL
HALLMARK.PROTEIN.SECRETION	PAM
HALLMARK.PROTEIN.SECRETION	PPT1
HALLMARK.PROTEIN.SECRETION	RAB14
HALLMARK.PROTEIN.SECRETION	RAB22A
HALLMARK.PROTEIN.SECRETION	RAB2A
HALLMARK.PROTEIN.SECRETION	RAB5A
HALLMARK.PROTEIN.SECRETION	RAB9A
HALLMARK.PROTEIN.SECRETION	RER1
HALLMARK.PROTEIN.SECRETION	RPS6KA3
HALLMARK.PROTEIN.SECRETION	SCAMP1
HALLMARK.PROTEIN.SECRETION	SCAMP3
HALLMARK.PROTEIN.SECRETION	SCAMP3
HALLMARK.PROTEIN.SECRETION	SCRN1
HALLMARK.PROTEIN.SECRETION	SEC22B
HALLMARK.PROTEIN.SECRETION	SEC24D
HALLMARK.PROTEIN.SECRETION	SEC31A
HALLMARK.PROTEIN.SECRETION	SGMS1
HALLMARK.PROTEIN.SECRETION	SH3GL2
HALLMARK.PROTEIN.SECRETION	SNAP23
HALLMARK.PROTEIN.SECRETION	SNX2
HALLMARK.PROTEIN.SECRETION	SOD1
HALLMARK.PROTEIN.SECRETION	SSPN
HALLMARK.PROTEIN.SECRETION	STAM
HALLMARK.PROTEIN.SECRETION	STX12
HALLMARK.PROTEIN.SECRETION	STX16
HALLMARK.PROTEIN.SECRETION	STX7
HALLMARK.PROTEIN.SECRETION	TMED10
HALLMARK.PROTEIN.SECRETION	TMED2
HALLMARK.PROTEIN.SECRETION	TMX1
HALLMARK.PROTEIN.SECRETION	TOM1L1
HALLMARK.PROTEIN.SECRETION	TPD52
HALLMARK.PROTEIN.SECRETION	TSG101
HALLMARK.PROTEIN.SECRETION	TSPAN8
HALLMARK.PROTEIN.SECRETION	USO1
HALLMARK.PROTEIN.SECRETION	VAMP3
HALLMARK.PROTEIN.SECRETION	VAMP4
HALLMARK.PROTEIN.SECRETION	VAMP7
HALLMARK.PROTEIN.SECRETION	VPS45
HALLMARK.PROTEIN.SECRETION	VPS4B
HALLMARK.PROTEIN.SECRETION	YIPF6
HALLMARK.PROTEIN.SECRETION	YKT6
HALLMARK.PROTEIN.SECRETION	ZW10
HALLMARK.REACTIVE.OXYGEN.SPECIES.PATHWAY	ABCC1
HALLMARK.REACTIVE.OXYGEN.SPECIES.PATHWAY	ABCC1
HALLMARK.REACTIVE.OXYGEN.SPECIES.PATHWAY	ATOX1
HALLMARK.REACTIVE.OXYGEN.SPECIES.PATHWAY	CAT
HALLMARK.REACTIVE.OXYGEN.SPECIES.PATHWAY	CDKN2D
HALLMARK.REACTIVE.OXYGEN.SPECIES.PATHWAY	EGLN2
HALLMARK.REACTIVE.OXYGEN.SPECIES.PATHWAY	ERCC2
HALLMARK.REACTIVE.OXYGEN.SPECIES.PATHWAY	FES
HALLMARK.REACTIVE.OXYGEN.SPECIES.PATHWAY	FTL
HALLMARK.REACTIVE.OXYGEN.SPECIES.PATHWAY	G6PD
HALLMARK.REACTIVE.OXYGEN.SPECIES.PATHWAY	GCLC
HALLMARK.REACTIVE.OXYGEN.SPECIES.PATHWAY	GCLM
HALLMARK.REACTIVE.OXYGEN.SPECIES.PATHWAY	GLRX
HALLMARK.REACTIVE.OXYGEN.SPECIES.PATHWAY	GLRX2
HALLMARK.REACTIVE.OXYGEN.SPECIES.PATHWAY	GPX3
HALLMARK.REACTIVE.OXYGEN.SPECIES.PATHWAY	GPX4
HALLMARK.REACTIVE.OXYGEN.SPECIES.PATHWAY	GSR
HALLMARK.REACTIVE.OXYGEN.SPECIES.PATHWAY	HHEX
HALLMARK.REACTIVE.OXYGEN.SPECIES.PATHWAY	HMOX2
HALLMARK.REACTIVE.OXYGEN.SPECIES.PATHWAY	HMOX2
HALLMARK.REACTIVE.OXYGEN.SPECIES.PATHWAY	IPCEF1
HALLMARK.REACTIVE.OXYGEN.SPECIES.PATHWAY	JUNB
HALLMARK.REACTIVE.OXYGEN.SPECIES.PATHWAY	LAMTOR5
HALLMARK.REACTIVE.OXYGEN.SPECIES.PATHWAY	LSP1
HALLMARK.REACTIVE.OXYGEN.SPECIES.PATHWAY	LSP1
HALLMARK.REACTIVE.OXYGEN.SPECIES.PATHWAY	MBP
HALLMARK.REACTIVE.OXYGEN.SPECIES.PATHWAY	MGST1
HALLMARK.REACTIVE.OXYGEN.SPECIES.PATHWAY	MPO
HALLMARK.REACTIVE.OXYGEN.SPECIES.PATHWAY	MSRA
HALLMARK.REACTIVE.OXYGEN.SPECIES.PATHWAY	MSRA
HALLMARK.REACTIVE.OXYGEN.SPECIES.PATHWAY	NDUFA6
HALLMARK.REACTIVE.OXYGEN.SPECIES.PATHWAY	NDUFA6
HALLMARK.REACTIVE.OXYGEN.SPECIES.PATHWAY	NDUFA6
HALLMARK.REACTIVE.OXYGEN.SPECIES.PATHWAY	NDUFA6
HALLMARK.REACTIVE.OXYGEN.SPECIES.PATHWAY	NDUFA6
HALLMARK.REACTIVE.OXYGEN.SPECIES.PATHWAY	NDUFB4
HALLMARK.REACTIVE.OXYGEN.SPECIES.PATHWAY	NDUFS2
HALLMARK.REACTIVE.OXYGEN.SPECIES.PATHWAY	NQO1
HALLMARK.REACTIVE.OXYGEN.SPECIES.PATHWAY	OXSR1
HALLMARK.REACTIVE.OXYGEN.SPECIES.PATHWAY	PDLIM1
HALLMARK.REACTIVE.OXYGEN.SPECIES.PATHWAY	PFKP
HALLMARK.REACTIVE.OXYGEN.SPECIES.PATHWAY	PRDX1
HALLMARK.REACTIVE.OXYGEN.SPECIES.PATHWAY	PRDX2
HALLMARK.REACTIVE.OXYGEN.SPECIES.PATHWAY	PRDX4
HALLMARK.REACTIVE.OXYGEN.SPECIES.PATHWAY	PRDX6
HALLMARK.REACTIVE.OXYGEN.SPECIES.PATHWAY	PRNP
HALLMARK.REACTIVE.OXYGEN.SPECIES.PATHWAY	PTPA
HALLMARK.REACTIVE.OXYGEN.SPECIES.PATHWAY	SBNO2
HALLMARK.REACTIVE.OXYGEN.SPECIES.PATHWAY	SBNO2
HALLMARK.REACTIVE.OXYGEN.SPECIES.PATHWAY	SCAF4
HALLMARK.REACTIVE.OXYGEN.SPECIES.PATHWAY	SELENOS
HALLMARK.REACTIVE.OXYGEN.SPECIES.PATHWAY	SOD1
HALLMARK.REACTIVE.OXYGEN.SPECIES.PATHWAY	SOD2
HALLMARK.REACTIVE.OXYGEN.SPECIES.PATHWAY	SRXN1
HALLMARK.REACTIVE.OXYGEN.SPECIES.PATHWAY	STK25
HALLMARK.REACTIVE.OXYGEN.SPECIES.PATHWAY	TXN
HALLMARK.REACTIVE.OXYGEN.SPECIES.PATHWAY	TXNRD1
HALLMARK.REACTIVE.OXYGEN.SPECIES.PATHWAY	TXNRD2
HALLMARK.SPERMATOGENESIS	ACE
HALLMARK.SPERMATOGENESIS	ACRBP
HALLMARK.SPERMATOGENESIS	ACRV1
HALLMARK.SPERMATOGENESIS	ACTL7B
HALLMARK.SPERMATOGENESIS	ADAD1
HALLMARK.SPERMATOGENESIS	ADAM2
HALLMARK.SPERMATOGENESIS	ADAM2
HALLMARK.SPERMATOGENESIS	ADCYAP1
HALLMARK.SPERMATOGENESIS	AGFG1
HALLMARK.SPERMATOGENESIS	AKAP4
HALLMARK.SPERMATOGENESIS	ALOX15
HALLMARK.SPERMATOGENESIS	ARL4A
HALLMARK.SPERMATOGENESIS	ART3
HALLMARK.SPERMATOGENESIS	AURKA
HALLMARK.SPERMATOGENESIS	BRAF
HALLMARK.SPERMATOGENESIS	BUB1
HALLMARK.SPERMATOGENESIS	CAMK4
HALLMARK.SPERMATOGENESIS	CCNA1
HALLMARK.SPERMATOGENESIS	CCNB2
HALLMARK.SPERMATOGENESIS	CCT6B
HALLMARK.SPERMATOGENESIS	CDK1
HALLMARK.SPERMATOGENESIS	CDKN3
HALLMARK.SPERMATOGENESIS	CFTR
HALLMARK.SPERMATOGENESIS	CHFR
HALLMARK.SPERMATOGENESIS	CHRM4
HALLMARK.SPERMATOGENESIS	CLGN
HALLMARK.SPERMATOGENESIS	CLPB
HALLMARK.SPERMATOGENESIS	CLVS1
HALLMARK.SPERMATOGENESIS	CNIH2
HALLMARK.SPERMATOGENESIS	COIL
HALLMARK.SPERMATOGENESIS	CRISP2
HALLMARK.SPERMATOGENESIS	CSNK2A2
HALLMARK.SPERMATOGENESIS	CST8
HALLMARK.SPERMATOGENESIS	DBF4
HALLMARK.SPERMATOGENESIS	DCC
HALLMARK.SPERMATOGENESIS	DDX25
HALLMARK.SPERMATOGENESIS	DDX4
HALLMARK.SPERMATOGENESIS	DMC1
HALLMARK.SPERMATOGENESIS	DMRT1
HALLMARK.SPERMATOGENESIS	DNAJB8
HALLMARK.SPERMATOGENESIS	DPEP3
HALLMARK.SPERMATOGENESIS	ELOVL3
HALLMARK.SPERMATOGENESIS	EZH2
HALLMARK.SPERMATOGENESIS	GAD1
HALLMARK.SPERMATOGENESIS	GAPDHS
HALLMARK.SPERMATOGENESIS	GFI1
HALLMARK.SPERMATOGENESIS	GMCL1
HALLMARK.SPERMATOGENESIS	GPR182
HALLMARK.SPERMATOGENESIS	GRM8
HALLMARK.SPERMATOGENESIS	GSG1
HALLMARK.SPERMATOGENESIS	GSTM3
HALLMARK.SPERMATOGENESIS	H1-6
HALLMARK.SPERMATOGENESIS	HBZ
HALLMARK.SPERMATOGENESIS	HOXB1
HALLMARK.SPERMATOGENESIS	HSPA1L
HALLMARK.SPERMATOGENESIS	HSPA1L
HALLMARK.SPERMATOGENESIS	HSPA1L
HALLMARK.SPERMATOGENESIS	HSPA1L
HALLMARK.SPERMATOGENESIS	HSPA1L
HALLMARK.SPERMATOGENESIS	HSPA2
HALLMARK.SPERMATOGENESIS	HSPA4L
HALLMARK.SPERMATOGENESIS	HTR5A
HALLMARK.SPERMATOGENESIS	IDE
HALLMARK.SPERMATOGENESIS	IFT88
HALLMARK.SPERMATOGENESIS	IL12RB2
HALLMARK.SPERMATOGENESIS	IL13RA2
HALLMARK.SPERMATOGENESIS	IP6K1
HALLMARK.SPERMATOGENESIS	JAM3
HALLMARK.SPERMATOGENESIS	KIF2C
HALLMARK.SPERMATOGENESIS	LDHC
HALLMARK.SPERMATOGENESIS	LPIN1
HALLMARK.SPERMATOGENESIS	MAP7
HALLMARK.SPERMATOGENESIS	MAST2
HALLMARK.SPERMATOGENESIS	MEP1B
HALLMARK.SPERMATOGENESIS	MLF1
HALLMARK.SPERMATOGENESIS	MLLT10
HALLMARK.SPERMATOGENESIS	MTNR1A
HALLMARK.SPERMATOGENESIS	MTOR
HALLMARK.SPERMATOGENESIS	"NAA11"
HALLMARK.SPERMATOGENESIS	NCAPH
HALLMARK.SPERMATOGENESIS	NEFH
HALLMARK.SPERMATOGENESIS	NEK2
HALLMARK.SPERMATOGENESIS	NF2
HALLMARK.SPERMATOGENESIS	NOS1
HALLMARK.SPERMATOGENESIS	NPHP1
HALLMARK.SPERMATOGENESIS	NPY5R
HALLMARK.SPERMATOGENESIS	OAZ3
HALLMARK.SPERMATOGENESIS	ODF1
HALLMARK.SPERMATOGENESIS	PACRG
HALLMARK.SPERMATOGENESIS	PAPOLB
HALLMARK.SPERMATOGENESIS	PARP2
HALLMARK.SPERMATOGENESIS	PCSK1N
HALLMARK.SPERMATOGENESIS	PCSK4
HALLMARK.SPERMATOGENESIS	PDHA2
HALLMARK.SPERMATOGENESIS	PEBP1
HALLMARK.SPERMATOGENESIS	PGK2
HALLMARK.SPERMATOGENESIS	PGS1
HALLMARK.SPERMATOGENESIS	PHF7
HALLMARK.SPERMATOGENESIS	PHKG2
HALLMARK.SPERMATOGENESIS	PIAS2
HALLMARK.SPERMATOGENESIS	POMC
HALLMARK.SPERMATOGENESIS	PRKAR2A
HALLMARK.SPERMATOGENESIS	PRM2
HALLMARK.SPERMATOGENESIS	PSMG1
HALLMARK.SPERMATOGENESIS	RAD17
HALLMARK.SPERMATOGENESIS	RAD17
HALLMARK.SPERMATOGENESIS	RFC4
HALLMARK.SPERMATOGENESIS	RPL39L
HALLMARK.SPERMATOGENESIS	SCG3
HALLMARK.SPERMATOGENESIS	SCG5
HALLMARK.SPERMATOGENESIS	SCG5
HALLMARK.SPERMATOGENESIS	SCG5
HALLMARK.SPERMATOGENESIS	SEPTIN4
HALLMARK.SPERMATOGENESIS	SHE
HALLMARK.SPERMATOGENESIS	SIRT1
HALLMARK.SPERMATOGENESIS	SLC12A2
HALLMARK.SPERMATOGENESIS	SLC2A5
HALLMARK.SPERMATOGENESIS	SNAP91
HALLMARK.SPERMATOGENESIS	SPATA6
HALLMARK.SPERMATOGENESIS	STAM2
HALLMARK.SPERMATOGENESIS	STRBP
HALLMARK.SPERMATOGENESIS	SYCP1
HALLMARK.SPERMATOGENESIS	TALDO1
HALLMARK.SPERMATOGENESIS	TCP11
HALLMARK.SPERMATOGENESIS	TEKT2
HALLMARK.SPERMATOGENESIS	THEG
HALLMARK.SPERMATOGENESIS	TKTL1
HALLMARK.SPERMATOGENESIS	TLE4
HALLMARK.SPERMATOGENESIS	TNNI3
HALLMARK.SPERMATOGENESIS	TNP1
HALLMARK.SPERMATOGENESIS	TNP2
HALLMARK.SPERMATOGENESIS	TOPBP1
HALLMARK.SPERMATOGENESIS	TSN
HALLMARK.SPERMATOGENESIS	TSSK2
HALLMARK.SPERMATOGENESIS	TTK
HALLMARK.SPERMATOGENESIS	TUBA3C
HALLMARK.SPERMATOGENESIS	TULP2
HALLMARK.SPERMATOGENESIS	VDAC3
HALLMARK.SPERMATOGENESIS	YBX2
HALLMARK.SPERMATOGENESIS	YBX2
HALLMARK.SPERMATOGENESIS	ZC2HC1C
HALLMARK.SPERMATOGENESIS	ZC3H14
HALLMARK.SPERMATOGENESIS	ZNRF4
HALLMARK.SPERMATOGENESIS	ZPBP
HALLMARK.TGF.BETA.SIGNALING	ACVR1
HALLMARK.TGF.BETA.SIGNALING	APC
HALLMARK.TGF.BETA.SIGNALING	ARID4B
HALLMARK.TGF.BETA.SIGNALING	BCAR3
HALLMARK.TGF.BETA.SIGNALING	BMP2
HALLMARK.TGF.BETA.SIGNALING	BMPR1A
HALLMARK.TGF.BETA.SIGNALING	BMPR2
HALLMARK.TGF.BETA.SIGNALING	CDH1
HALLMARK.TGF.BETA.SIGNALING	CDK9
HALLMARK.TGF.BETA.SIGNALING	CDKN1C
HALLMARK.TGF.BETA.SIGNALING	CDKN1C
HALLMARK.TGF.BETA.SIGNALING	CTNNB1
HALLMARK.TGF.BETA.SIGNALING	ENG
HALLMARK.TGF.BETA.SIGNALING	FKBP1A
HALLMARK.TGF.BETA.SIGNALING	FNTA
HALLMARK.TGF.BETA.SIGNALING	FURIN
HALLMARK.TGF.BETA.SIGNALING	HDAC1
HALLMARK.TGF.BETA.SIGNALING	HIPK2
HALLMARK.TGF.BETA.SIGNALING	ID1
HALLMARK.TGF.BETA.SIGNALING	ID2
HALLMARK.TGF.BETA.SIGNALING	ID3
HALLMARK.TGF.BETA.SIGNALING	ID3
HALLMARK.TGF.BETA.SIGNALING	IFNGR2
HALLMARK.TGF.BETA.SIGNALING	IFNGR2
HALLMARK.TGF.BETA.SIGNALING	JUNB
HALLMARK.TGF.BETA.SIGNALING	KLF10
HALLMARK.TGF.BETA.SIGNALING	LEFTY2
HALLMARK.TGF.BETA.SIGNALING	LTBP2
HALLMARK.TGF.BETA.SIGNALING	MAP3K7
HALLMARK.TGF.BETA.SIGNALING	NCOR2
HALLMARK.TGF.BETA.SIGNALING	NOG
HALLMARK.TGF.BETA.SIGNALING	PMEPA1
HALLMARK.TGF.BETA.SIGNALING	PPM1A
HALLMARK.TGF.BETA.SIGNALING	PPP1CA
HALLMARK.TGF.BETA.SIGNALING	PPP1R15A
HALLMARK.TGF.BETA.SIGNALING	RAB31
HALLMARK.TGF.BETA.SIGNALING	RHOA
HALLMARK.TGF.BETA.SIGNALING	SERPINE1
HALLMARK.TGF.BETA.SIGNALING	SKI
HALLMARK.TGF.BETA.SIGNALING	SKIL
HALLMARK.TGF.BETA.SIGNALING	SLC20A1
HALLMARK.TGF.BETA.SIGNALING	SMAD1
HALLMARK.TGF.BETA.SIGNALING	SMAD3
HALLMARK.TGF.BETA.SIGNALING	SMAD6
HALLMARK.TGF.BETA.SIGNALING	SMAD7
HALLMARK.TGF.BETA.SIGNALING	SMURF1
HALLMARK.TGF.BETA.SIGNALING	SMURF1
HALLMARK.TGF.BETA.SIGNALING	SMURF2
HALLMARK.TGF.BETA.SIGNALING	SPTBN1
HALLMARK.TGF.BETA.SIGNALING	TGFB1
HALLMARK.TGF.BETA.SIGNALING	TGFBR1
HALLMARK.TGF.BETA.SIGNALING	TGIF1
HALLMARK.TGF.BETA.SIGNALING	THBS1
HALLMARK.TGF.BETA.SIGNALING	TJP1
HALLMARK.TGF.BETA.SIGNALING	TJP1
HALLMARK.TGF.BETA.SIGNALING	TRIM33
HALLMARK.TGF.BETA.SIGNALING	UBE2D3
HALLMARK.TGF.BETA.SIGNALING	WWTR1
HALLMARK.TGF.BETA.SIGNALING	XIAP
HALLMARK.TNFA.SIGNALING.VIA.NFKB	ABCA1
HALLMARK.TNFA.SIGNALING.VIA.NFKB	ACKR3
HALLMARK.TNFA.SIGNALING.VIA.NFKB	AREG
HALLMARK.TNFA.SIGNALING.VIA.NFKB	ATF3
HALLMARK.TNFA.SIGNALING.VIA.NFKB	ATP2B1
HALLMARK.TNFA.SIGNALING.VIA.NFKB	B4GALT1
HALLMARK.TNFA.SIGNALING.VIA.NFKB	B4GALT5
HALLMARK.TNFA.SIGNALING.VIA.NFKB	BCL2A1
HALLMARK.TNFA.SIGNALING.VIA.NFKB	BCL3
HALLMARK.TNFA.SIGNALING.VIA.NFKB	BCL6
HALLMARK.TNFA.SIGNALING.VIA.NFKB	BHLHE40
HALLMARK.TNFA.SIGNALING.VIA.NFKB	BIRC2
HALLMARK.TNFA.SIGNALING.VIA.NFKB	BIRC3
HALLMARK.TNFA.SIGNALING.VIA.NFKB	BMP2
HALLMARK.TNFA.SIGNALING.VIA.NFKB	BTG1
HALLMARK.TNFA.SIGNALING.VIA.NFKB	BTG2
HALLMARK.TNFA.SIGNALING.VIA.NFKB	BTG3
HALLMARK.TNFA.SIGNALING.VIA.NFKB	BTG3
HALLMARK.TNFA.SIGNALING.VIA.NFKB	CCL2
HALLMARK.TNFA.SIGNALING.VIA.NFKB	CCL20
HALLMARK.TNFA.SIGNALING.VIA.NFKB	CCL4
HALLMARK.TNFA.SIGNALING.VIA.NFKB	CCL4
HALLMARK.TNFA.SIGNALING.VIA.NFKB	CCL4
HALLMARK.TNFA.SIGNALING.VIA.NFKB	CCL5
HALLMARK.TNFA.SIGNALING.VIA.NFKB	CCL5
HALLMARK.TNFA.SIGNALING.VIA.NFKB	CCN1
HALLMARK.TNFA.SIGNALING.VIA.NFKB	CCND1
HALLMARK.TNFA.SIGNALING.VIA.NFKB	CCNL1
HALLMARK.TNFA.SIGNALING.VIA.NFKB	CCRL2
HALLMARK.TNFA.SIGNALING.VIA.NFKB	CD44
HALLMARK.TNFA.SIGNALING.VIA.NFKB	CD69
HALLMARK.TNFA.SIGNALING.VIA.NFKB	CD80
HALLMARK.TNFA.SIGNALING.VIA.NFKB	CD83
HALLMARK.TNFA.SIGNALING.VIA.NFKB	CDKN1A
